passport_id,prisoner_id,current_prison_id,current_prison_name,prison_crowding_status,prison_occupancy_rate_pct,skill_india_digital_id,candidate_alias_or_name,gender,age,education_baseline,primary_trade_vocational,nsqf_level,certifying_agency,course_completion_status,workshop_production_hours,specific_machinery_skills,conduct_grade,soft_skills_completed,pwa_accumulated_savings_inr,target_job_domain,expected_minimum_wage_inr,preferred_work_districts,preferred_ngo_sector,rehabilitation_readiness_flag,consent_to_share_profile,verification_hash_qr
SKL-2026-0381,UTP-2026-0381,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99381,Pankaj K.,Male,56,Illiterate (Adult Literacy Enrolled),Domestic Electrician,3,Power Sector Skill Council / DGT,Certified,594,Single Phase Wiring|MCB Installation|Multimeter Testing,A,Workplace Communication|Conflict Management,6715,Electrical & Facility Maintenance,15500,Nashik|Ahmednagar,Technical Livelihoods & Vocational Training,True,True,2b92022547d751...qr
SKL-2026-0382,UTP-2026-0382,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99382,Anil J.,Male,23,12th Standard,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,371,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,A,Workplace Communication|Conflict Management,4688,Footwear & Leather Craft,15000,Nashik|Dhule,Artisan Cooperatives & Reintegration,True,True,d13f0d2230b5a...qr
SKL-2026-0383,UTP-2026-0383,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99383,Vinod G.,Male,26,5th Standard,Warehouse Packaging & Inventory,2,Logistics Sector Skill Council,Certified,431,Handheld Barcode Scanner|Shrink Wrap Machine|Inventory Tagging,A,Financial Literacy & Bank Account Operations,4875,Logistics & Supply Chain,13500,Ahmednagar|Jalgaon,Youth Livelihood & Logistics,True,True,513da2d5700c1f...qr
SKL-2026-0384,UTP-2026-0384,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99384,Satish D.,Male,22,10th Standard,Domestic Electrician,3,Power Sector Skill Council / DGT,In_Training,309,Single Phase Wiring|MCB Installation|Multimeter Testing,A,Workplace Safety & Hazard Control,2949,Electrical & Facility Maintenance,15500,Jalgaon|Ahmednagar,Technical Livelihoods & Vocational Training,False,True,32a49a723b54c6...qr
SKL-2026-0385,UTP-2026-0385,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99385,Mohan M.,Male,40,Graduate (B.A./B.Com),CNC Machine Operator,4,Capital Goods Skill Council / DGT,Certified,347,3-Axis CNC Lathe|G-Code Programming|Vernier Caliper,B,Financial Literacy & Bank Account Operations,3817,Industrial Tooling & Precision Machining,21000,Jalgaon|Ahmednagar,Technical Livelihoods & Industry Linkages,False,True,230876f2b8be74...qr
SKL-2026-0386,UTP-2026-0386,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99386,Pankaj C.,Male,23,5th Standard,Wood Furniture Making & Carpentry,3,Furniture & Fittings Skill Council (FFSC),Certified,368,Circular Saw|Wood Surface Planer|Laminate Press,A,Workplace Safety & Hazard Control,5005,Furniture Manufacturing & Carpentry,16000,Jalgaon|Nashik,Vocational Training & Micro-enterprise,True,True,5069623544dd9c...qr
SKL-2026-0387,UTP-2026-0387,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99387,Manoj K.,Male,24,8th Standard,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,645,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,A,Financial Literacy & Bank Account Operations,7052,Footwear & Leather Craft,15000,Ahmednagar|Jalgaon,Artisan Cooperatives & Reintegration,True,True,c7bf104ed190b...qr
SKL-2026-0388,UTP-2026-0388,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99388,Amit J.,Male,37,Graduate (B.A./B.Com),Organic Farming & Horticulture,3,Agriculture Skill Council of India (ASCI),Certified,541,Drip Irrigation Setup|Composting Unit|Power Weeder,A,Food Safety & Hygiene|Time Management,5944,Agriculture & Rural Enterprise,14000,Nashik|Dhule,Rural Development & Agro Livelihoods,True,True,378e2d23a4d0fd...qr
SKL-2026-0389,UTP-2026-0389,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99389,Aarti K.,Female,23,Illiterate (Adult Literacy Enrolled),CNC Machine Operator,4,Capital Goods Skill Council / DGT,Certified,673,3-Axis CNC Lathe|G-Code Programming|Vernier Caliper,A,Workplace Safety & Hazard Control,6244,Industrial Tooling & Precision Machining,21000,Ahmednagar|Dhule,Technical Livelihoods & Industry Linkages,True,True,2158e9726dc2f0...qr
SKL-2026-0390,UTP-2026-0390,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99390,Mahesh M.,Male,39,10th Standard,Warehouse Packaging & Inventory,2,Logistics Sector Skill Council,Certified,673,Handheld Barcode Scanner|Shrink Wrap Machine|Inventory Tagging,A,Workplace Communication|Conflict Management,6925,Logistics & Supply Chain,13500,Dhule|Ahmednagar,Youth Livelihood & Logistics,True,True,c304ad49a7538...qr
SKL-2026-0391,UTP-2026-0391,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99391,Santosh G.,Male,21,9th Standard,Organic Farming & Horticulture,3,Agriculture Skill Council of India (ASCI),Certified,532,Drip Irrigation Setup|Composting Unit|Power Weeder,A,Financial Literacy & Bank Account Operations,7337,Agriculture & Rural Enterprise,14000,Jalgaon|Ahmednagar,Rural Development & Agro Livelihoods,True,True,3d66f4529b8422...qr
SKL-2026-0392,UTP-2026-0392,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99392,Ganesh K.,Male,35,ITI Diploma,Domestic Electrician,3,Power Sector Skill Council / DGT,Certified,468,Single Phase Wiring|MCB Installation|Multimeter Testing,A,Team Coordination|Basic Numeracy,6249,Electrical & Facility Maintenance,15500,Ahmednagar|Nashik,Technical Livelihoods & Vocational Training,True,True,101beb928f18f3...qr
SKL-2026-0393,UTP-2026-0393,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99393,Gopal V.,Male,59,5th Standard,CNC Machine Operator,4,Capital Goods Skill Council / DGT,Certified,435,3-Axis CNC Lathe|G-Code Programming|Vernier Caliper,A,Team Coordination|Basic Numeracy,5185,Industrial Tooling & Precision Machining,21000,Jalgaon|Dhule,Technical Livelihoods & Industry Linkages,True,True,4bb6618547f0a6...qr
SKL-2026-0394,UTP-2026-0394,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99394,Chetan S.,Male,25,5th Standard,Domestic Electrician,3,Power Sector Skill Council / DGT,Certified,629,Single Phase Wiring|MCB Installation|Multimeter Testing,B,Customer Service & Professional Etiquette,7239,Electrical & Facility Maintenance,15500,Jalgaon|Nashik,Technical Livelihoods & Vocational Training,False,False,120392f1e736ab...qr
SKL-2026-0395,UTP-2026-0395,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99395,Dinesh K.,Male,26,8th Standard,Screen Printing & Packaging,2,Media & Entertainment Skill Council,Certified,553,Manual Screen Press|UV Exposure Unit|Ink Mixing,B,Anger Management Module|Stress Resilience,7179,Commercial Printing & Signage,13000,Ahmednagar|Dhule,Community Reintegration Support,False,False,2c607ae338a581...qr
SKL-2026-0396,UTP-2026-0396,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99396,Anil C.,Male,24,ITI Diploma,Organic Farming & Horticulture,3,Agriculture Skill Council of India (ASCI),Certified,620,Drip Irrigation Setup|Composting Unit|Power Weeder,B,Workplace Communication|Conflict Management,6755,Agriculture & Rural Enterprise,14000,Ahmednagar|Nashik,Rural Development & Agro Livelihoods,False,True,d73f5c3442e6a...qr
SKL-2026-0397,UTP-2026-0397,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99397,Tushar V.,Male,42,8th Standard,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,685,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,B,Digital Ethics|Professional Email Writing,9559,Footwear & Leather Craft,15000,Nashik|Dhule,Artisan Cooperatives & Reintegration,False,True,1a9f6312ed6c18...qr
SKL-2026-0398,UTP-2026-0398,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99398,Vinod T.,Male,24,12th Standard,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Certified,236,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Workplace Safety & Hazard Control,2210,Food Processing & Bakery,14500,Nashik|Dhule,Skill Training & Micro-enterprise,True,True,2dd9972da3167...qr
SKL-2026-0399,UTP-2026-0399,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99399,Sunil T.,Male,26,Illiterate (Adult Literacy Enrolled),Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,619,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,A,Anger Management Module|Stress Resilience,7708,IT & Office Administration,17500,Ahmednagar|Dhule,Youth Employment & Digital Literacy,True,True,5c023095f13418...qr
SKL-2026-0400,UTP-2026-0400,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99400,Vijay K.,Male,23,9th Standard,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Assessment_Pending,612,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,B,Digital Ethics|Professional Email Writing,5227,Footwear & Leather Craft,15000,Dhule|Ahmednagar,Artisan Cooperatives & Reintegration,False,True,47dbf49345c256...qr
SKL-2026-0401,UTP-2026-0401,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99401,Balu S.,Male,21,ITI Diploma,Screen Printing & Packaging,2,Media & Entertainment Skill Council,Certified,618,Manual Screen Press|UV Exposure Unit|Ink Mixing,A,Workplace Communication|Conflict Management,6799,Commercial Printing & Signage,13000,Jalgaon|Ahmednagar,Community Reintegration Support,True,True,43f5e9cf3c07a...qr
SKL-2026-0402,UTP-2026-0402,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99402,Sanjay B.,Male,25,8th Standard,Garment Tailoring,3,Apparel Sector Skill Council / PMKVY,Assessment_Pending,630,Single Needle Lockstitch|Overlock Machine|Pattern Cutting,A,Customer Service & Professional Etiquette,5411,Garment & Textile Manufacturing,15000,Jalgaon|Ahmednagar,Vocational Livelihood & Rehabilitation,False,True,491b29553cc9f1...qr
SKL-2026-0403,UTP-2026-0403,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99403,Vijay V.,Male,56,5th Standard,Wood Furniture Making & Carpentry,3,Furniture & Fittings Skill Council (FFSC),Certified,535,Circular Saw|Wood Surface Planer|Laminate Press,A,Digital Ethics|Professional Email Writing,7116,Furniture Manufacturing & Carpentry,16000,Nashik|Ahmednagar,Vocational Training & Micro-enterprise,True,True,2c1a70d2071e92...qr
SKL-2026-0404,UTP-2026-0404,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99404,Chetan G.,Male,38,8th Standard,Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,350,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,C,Team Coordination|Basic Numeracy,3032,IT & Office Administration,17500,Ahmednagar|Dhule,Youth Employment & Digital Literacy,False,True,4b206063d0d321...qr
SKL-2026-0405,UTP-2026-0405,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99405,Sachin R.,Male,33,Illiterate (Adult Literacy Enrolled),Organic Farming & Horticulture,3,Agriculture Skill Council of India (ASCI),In_Training,553,Drip Irrigation Setup|Composting Unit|Power Weeder,A,Food Safety & Hygiene|Time Management,6503,Agriculture & Rural Enterprise,14000,Ahmednagar|Dhule,Rural Development & Agro Livelihoods,False,True,5024628352592b...qr
SKL-2026-0406,UTP-2026-0406,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99406,Ajay A.,Male,25,5th Standard,Wood Furniture Making & Carpentry,3,Furniture & Fittings Skill Council (FFSC),Certified,408,Circular Saw|Wood Surface Planer|Laminate Press,A,Food Safety & Hygiene|Time Management,5419,Furniture Manufacturing & Carpentry,16000,Nashik|Dhule,Vocational Training & Micro-enterprise,True,True,2b5ab4f3442e0d...qr
SKL-2026-0407,UTP-2026-0407,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99407,Tushar K.,Male,19,Illiterate (Adult Literacy Enrolled),Screen Printing & Packaging,2,Media & Entertainment Skill Council,In_Training,206,Manual Screen Press|UV Exposure Unit|Ink Mixing,B,Customer Service & Professional Etiquette,2365,Commercial Printing & Signage,13000,Jalgaon|Nashik,Community Reintegration Support,False,True,515e7ed2939f81...qr
SKL-2026-0408,UTP-2026-0408,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99408,Mahesh K.,Male,40,9th Standard,Domestic Electrician,3,Power Sector Skill Council / DGT,Certified,638,Single Phase Wiring|MCB Installation|Multimeter Testing,A,Digital Ethics|Professional Email Writing,6842,Electrical & Facility Maintenance,15500,Ahmednagar|Jalgaon,Technical Livelihoods & Vocational Training,True,True,2969a4b586f1ad...qr
SKL-2026-0409,UTP-2026-0409,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99409,Tushar R.,Male,42,10th Standard,Domestic Electrician,3,Power Sector Skill Council / DGT,In_Training,152,Single Phase Wiring|MCB Installation|Multimeter Testing,A,Anger Management Module|Stress Resilience,1665,Electrical & Facility Maintenance,15500,Dhule|Jalgaon,Technical Livelihoods & Vocational Training,False,True,194fdee38bcd47...qr
SKL-2026-0410,UTP-2026-0410,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99410,Ganesh G.,Male,21,12th Standard,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Certified,404,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Workplace Communication|Conflict Management,4485,Food Processing & Bakery,14500,Nashik|Jalgaon,Skill Training & Micro-enterprise,True,True,305885c5c0030d...qr
SKL-2026-0411,UTP-2026-0411,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99411,Sachin R.,Male,55,Illiterate (Adult Literacy Enrolled),Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Certified,632,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Digital Ethics|Professional Email Writing,7553,Food Processing & Bakery,14500,Nashik|Ahmednagar,Skill Training & Micro-enterprise,True,True,3370e29506eb25...qr
SKL-2026-0412,UTP-2026-0412,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99412,Sunil P.,Male,40,Illiterate (Adult Literacy Enrolled),Organic Farming & Horticulture,3,Agriculture Skill Council of India (ASCI),Assessment_Pending,158,Drip Irrigation Setup|Composting Unit|Power Weeder,A,Digital Ethics|Professional Email Writing,1544,Agriculture & Rural Enterprise,14000,Nashik|Ahmednagar,Rural Development & Agro Livelihoods,False,True,4e03a7712d47e3...qr
SKL-2026-0413,UTP-2026-0413,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99413,Vijay D.,Male,23,ITI Diploma,Garment Tailoring,3,Apparel Sector Skill Council / PMKVY,Certified,691,Single Needle Lockstitch|Overlock Machine|Pattern Cutting,A,Team Coordination|Basic Numeracy,6253,Garment & Textile Manufacturing,15000,Dhule|Jalgaon,Vocational Livelihood & Rehabilitation,True,True,4034ce6363416a...qr
SKL-2026-0414,UTP-2026-0414,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99414,Chetan M.,male,24,5th Standard,Domestic Electrician,3,Power Sector Skill Council / DGT,In_Training,615,Single Phase Wiring|MCB Installation|Multimeter Testing,B,Customer Service & Professional Etiquette,5748,Electrical & Facility Maintenance,15500,Nashik|Ahmednagar,Technical Livelihoods & Vocational Training,False,True,a8330a1f7906f...qr
SKL-2026-0415,UTP-2026-0415,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99415,Rakesh K.,Male,25,Graduate (B.A./B.Com),Domestic Electrician,3,Power Sector Skill Council / DGT,Certified,560,Single Phase Wiring|MCB Installation|Multimeter Testing,A,Workplace Safety & Hazard Control,5732,Electrical & Facility Maintenance,15500,Dhule|Jalgaon,Technical Livelihoods & Vocational Training,True,True,c19ace22a8c52...qr
SKL-2026-0416,UTP-2026-0416,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99416,Ashok S.,Male,34,Illiterate (Adult Literacy Enrolled),CNC Machine Operator,4,Capital Goods Skill Council / DGT,Certified,267,3-Axis CNC Lathe|G-Code Programming|Vernier Caliper,A,Digital Ethics|Professional Email Writing,3485,Industrial Tooling & Precision Machining,21000,Nashik|Dhule,Technical Livelihoods & Industry Linkages,True,True,23d0b051b6b80c...qr
SKL-2026-0417,UTP-2026-0417,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99417,Manoj R.,Male,33,8th Standard,Domestic Electrician,3,Power Sector Skill Council / DGT,In_Training,487,Single Phase Wiring|MCB Installation|Multimeter Testing,B,Team Coordination|Basic Numeracy,4292,Electrical & Facility Maintenance,15500,Nashik|Jalgaon,Technical Livelihoods & Vocational Training,False,True,36c38c13194ade...qr
SKL-2026-0418,UTP-2026-0418,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99418,Tushar A.,Male,36,Illiterate (Adult Literacy Enrolled),Screen Printing & Packaging,2,Media & Entertainment Skill Council,Certified,658,Manual Screen Press|UV Exposure Unit|Ink Mixing,A,Team Coordination|Basic Numeracy,5913,Commercial Printing & Signage,13000,Jalgaon|Ahmednagar,Community Reintegration Support,True,True,39e292d5199d6f...qr
SKL-2026-0419,UTP-2026-0419,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99419,Ganesh D.,Male,56,10th Standard,Wood Furniture Making & Carpentry,3,Furniture & Fittings Skill Council (FFSC),Assessment_Pending,651,Circular Saw|Wood Surface Planer|Laminate Press,A,Food Safety & Hygiene|Time Management,8720,Furniture Manufacturing & Carpentry,16000,Nashik|Dhule,Vocational Training & Micro-enterprise,False,True,2aa53af5bf0b47...qr
SKL-2026-0420,UTP-2026-0420,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99420,Subhash C.,Male,25,10th Standard,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,602,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,B,Customer Service & Professional Etiquette,5825,Footwear & Leather Craft,15000,Jalgaon|Dhule,Artisan Cooperatives & Reintegration,False,True,ec1a5d3b7af56...qr
SKL-2026-0421,UTP-2026-0421,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99421,Ashok K.,Male,41,8th Standard,CNC Machine Operator,4,Capital Goods Skill Council / DGT,In_Training,402,3-Axis CNC Lathe|G-Code Programming|Vernier Caliper,A,Digital Ethics|Professional Email Writing,4446,Industrial Tooling & Precision Machining,21000,Nashik|Jalgaon,Technical Livelihoods & Industry Linkages,False,True,e578c92e9e2bc...qr
SKL-2026-0422,UTP-2026-0422,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99422,Santosh G.,Male,26,8th Standard,Domestic Electrician,3,Power Sector Skill Council / DGT,Certified,573,Single Phase Wiring|MCB Installation|Multimeter Testing,C,Workplace Communication|Conflict Management,7651,Electrical & Facility Maintenance,15500,Nashik|Jalgaon,Technical Livelihoods & Vocational Training,False,True,144581057db54e...qr
SKL-2026-0423,UTP-2026-0423,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99423,Manish S.,Male,26,Illiterate (Adult Literacy Enrolled),Organic Farming & Horticulture,3,Agriculture Skill Council of India (ASCI),Certified,687,Drip Irrigation Setup|Composting Unit|Power Weeder,A,Customer Service & Professional Etiquette,9303,Agriculture & Rural Enterprise,14000,Dhule|Ahmednagar,Rural Development & Agro Livelihoods,True,True,35cc5651aade73...qr
SKL-2026-0424,UTP-2026-0424,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99424,Pravin V.,Male,40,Illiterate (Adult Literacy Enrolled),Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,197,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,A,Workplace Safety & Hazard Control,1815,Footwear & Leather Craft,15000,Ahmednagar|Jalgaon,Artisan Cooperatives & Reintegration,True,False,387de315a3ce87...qr
SKL-2026-0425,UTP-2026-0425,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99425,Neeta S.,Female,37,10th Standard,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,In_Training,461,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Food Safety & Hygiene|Time Management,4730,Food Processing & Bakery,14500,Dhule|Nashik,Skill Training & Micro-enterprise,False,True,25849fe2a0d5c3...qr
